Indice,Voltagem
1178,8.40665
1179,6.89150
1180,7.23363
1181,9.04203
1182,9.43304
1183,8.01564
1184,6.35386
1185,7.33138
1186,9.87292
1187,6.94037
1188,6.94037
1189,10.26393
1190,10.31280
1191,7.38025
1192,5.86510
1193,8.35777
1194,11.04594
1195,9.67742
1196,6.40274
1197,5.62072
1198,8.55327
1199,11.38807
1200,8.65103
1201,5.52297
1202,7.82014
1203,11.29032
1204,9.82405
1205,7.03812
1206,6.15836
1207,9.33529
1208,10.99707
1209,8.40665
1210,6.15836
1211,7.77126
1212,10.36168
1213,9.87292
1214,8.21114
1215,6.69599
1216,7.52688
1217,8.74878
1218,8.01564
1219,7.03812
1220,6.98925
1221,7.91789
1222,8.45552
1223,7.82014
1224,6.94037
1225,6.89150
1226,8.26002
1227,8.99316
1228,7.77126
1229,6.10948
1230,7.82014
1231,9.92180
1232,9.92180
1233,7.38025
1234,5.96285
1235,9.09091
1236,10.85044
1237,7.77126
1238,5.47410
1239,7.42913
1240,10.75269
1241,10.89932
1242,6.40274
1243,5.71847
