Indice,Voltagem
1189,3.47019
1190,5.13196
1191,7.57576
1192,6.30499
1193,4.54545
1194,4.98534
1195,6.15836
1196,6.59824
1197,5.91398
1198,5.32747
1199,4.88759
1200,5.47410
1201,6.74487
1202,6.45161
1203,4.39883
1204,4.74096
1205,7.03812
1206,7.62463
1207,6.98925
1208,3.95894
1209,3.76344
1210,6.94037
1211,7.96676
1212,4.88759
1213,3.17693
1214,5.57185
1215,8.21114
1216,6.59824
1217,3.81232
1218,4.00782
1219,6.69599
1220,7.42913
1221,6.01173
1222,4.34995
1223,5.22972
1224,6.45161
1225,6.59824
1226,5.96285
1227,5.37634
1228,4.98534
1229,5.37634
1230,6.45161
1231,6.69599
1232,5.42522
1233,4.15445
1234,5.27859
1235,6.84262
1236,7.82014
1237,5.86510
1238,3.51906
1239,4.88759
1240,7.67351
1241,7.47801
1242,4.30108
1243,3.81232
1244,7.91789
1245,6.89150
1246,4.05670
1247,4.00782
1248,6.89150
1249,7.67351
1250,5.47410
1251,4.15445
1252,4.83871
1253,5.27859
1254,6.59824
1255,6.50049
1256,5.47410
1257,5.18084
1258,5.57185
1259,6.25611
1260,6.79374
1261,5.86510
1262,4.74096
1263,4.39883
1264,5.91398
1265,7.67351
1266,6.74487
1267,3.91007
1268,4.34995
1269,7.82014
1270,7.57576
1271,4.88759
1272,3.17693
1273,5.96285
1274,8.26002
1275,6.98925
1276,4.39883
1277,3.42131
1278,5.57185
1279,7.62463
1280,7.28250
1281,5.47410
1282,4.25220
1283,5.22972
1284,6.79374
1285,6.30499
1286,5.52297
1287,5.13196
1288,5.27859
1289,5.96285
1290,6.59824
1291,6.50049
1292,6.15836
1293,4.64321
1294,5.03421
1295,6.94037
1296,7.52688
1297,4.74096
1298,3.61681
1299,6.94037
1300,7.62463
1301,3.81232
1302,5.27859
1303,8.01564
1304,7.96676
1305,4.49658
1306,3.56794
1307,3.47019
1308,6.35386
1309,7.62463
1310,5.57185
1311,4.15445
1312,5.32747
1313,7.03812
1314,6.54936
1315,5.76735
1316,5.03421
1317,5.22972
1318,5.96285
1319,6.50049
1320,5.86510
1321,5.37634
1322,4.64321
1323,4.78983
1324,7.42913
1325,6.35386
1326,4.00782
1327,3.86119
1328,6.06061
1329,8.16227
1330,5.47410
1331,3.22581
1332,5.27859
1333,8.30889
1334,7.18475
1335,4.34995
1336,4.00782
1337,7.03812
1338,7.72238
1339,5.32747
1340,4.10557
1341,4.88759
1342,6.74487
1343,6.64712
1344,5.52297
1345,5.18084
1346,5.66960
1347,6.20723
1348,6.50049
1349,5.81623
1350,4.69208
1351,5.76735
1352,7.47801
1353,5.52297
1354,3.81232
1355,5.47410
1356,8.06452
1357,7.13587
1358,4.15445
1359,3.95894
1360,6.74487
1361,8.11339
1362,6.25611
1363,3.95894
1364,3.95894
1365,6.84262
1366,8.01564
1367,6.06061
1368,5.03421
1369,4.30108
1370,5.91398
1371,7.23363
1372,6.64712
1373,4.98534
1374,5.22972
1375,5.96285
1376,6.40274
1377,6.45161
1378,5.47410
1379,4.78983
1380,5.62072
1381,6.98925
1382,7.38025
1383,6.89150
1384,4.44770
1385,3.95894
1386,6.20723
1387,8.11339
1388,4.25220
1389,3.91007
1390,7.47801
1391,7.47801
1392,3.91007
1393,4.15445
1394,6.50049
1395,8.01564
1396,6.10948
1397,4.05670
1398,5.32747
1399,7.13587
1400,6.74487
1401,5.18084
1402,4.98534
1403,5.96285
1404,6.40274
1405,6.40274
1406,5.71847
1407,4.93646
1408,5.18084
1409,6.25611
1410,7.33138
1411,6.98925
1412,5.37634
1413,3.91007
1414,7.57576
1415,8.11339
1416,5.66960
1417,3.42131
1418,6.10948
1419,8.11339
1420,8.16227
1421,5.32747
1422,3.37243
1423,4.93646
1424,8.11339
1425,5.57185
1426,4.34995
1427,6.35386
1428,7.33138
1429,6.40274
1430,4.74096
1431,5.42522
1432,6.15836
1433,6.40274
1434,6.25611
1435,5.96285
1436,5.47410
1437,5.13196
1438,6.40274
1439,6.54936
1440,4.30108
1441,4.20332
1442,6.30499
1443,7.96676
1444,5.22972
1445,3.32356
1446,5.86510
1447,8.26002
1448,6.98925
1449,4.05670
1450,3.61681
1451,6.74487
1452,8.16227
1453,5.91398
1454,3.81232
1455,5.66960
1456,7.42913
1457,5.91398
1458,4.88759
1459,5.18084
1460,6.30499
1461,6.50049
1462,6.30499
1463,5.81623
1464,5.27859
1465,5.18084
1466,6.25611
1467,7.08700
1468,6.45161
1469,4.30108
1470,4.64321
1471,7.23363
1472,7.96676
1473,5.08309
1474,4.20332
1475,7.23363
1476,8.26002
1477,6.59824
1478,3.61681
1479,4.59433
1480,7.91789
1481,6.84262
1482,4.20332
1483,4.39883
1484,6.69599
1485,7.67351
1486,6.79374
1487,4.93646
1488,4.83871
1489,5.66960
1490,6.45161
1491,6.25611
1492,5.71847
1493,5.03421
1494,5.42522
1495,6.89150
1496,7.03812
1497,5.13196
1498,4.25220
1499,6.79374
1500,8.11339
1501,5.52297
1502,3.51906
1503,4.88759
1504,8.06452
1505,7.62463
1506,4.25220
1507,3.91007
1508,6.74487
1509,8.45552
1510,7.23363
1511,4.88759
1512,4.10557
1513,6.84262
1514,7.28250
1515,5.37634
1516,4.78983
1517,5.62072
1518,6.45161
1519,6.59824
1520,6.35386
1521,5.91398
1522,5.27859
1523,5.32747
1524,6.54936
1525,7.18475
1526,6.35386
1527,4.44770
1528,4.39883
1529,6.98925
1530,7.82014
1531,5.27859
1532,3.56794
1533,5.96285
1534,8.50440
1535,6.89150
1536,3.66569
1537,4.98534
1538,8.06452
1539,7.23363
1540,4.54545
1541,4.25220
1542,6.74487
1543,7.72238
1544,6.30499
1545,4.83871
1546,5.18084
1547,6.20723
1548,6.69599
1549,6.10948
1550,5.57185
