Indice,Voltagem
658,1.95503
659,3.37243
660,3.03030
661,1.41740
662,2.05279
663,3.37243
664,2.83480
665,1.36852
666,1.95503
667,3.56794
668,3.07918
669,1.66178
670,1.71065
671,3.03030
672,3.17693
673,1.66178
674,1.66178
675,2.98143
676,3.51906
677,1.90616
678,1.51515
679,2.78592
680,3.56794
681,2.78592
682,1.56403
683,1.90616
684,2.98143
685,3.37243
686,1.90616
687,1.51515
688,3.27468
689,3.37243
690,1.80841
691,1.56403
692,3.03030
693,3.56794
694,2.68817
695,1.56403
696,1.95503
697,3.56794
698,3.12805
699,1.56403
700,2.24829
701,3.42131
702,2.83480
703,1.46628
704,1.90616
705,3.51906
706,3.27468
707,1.51515
708,1.71065
709,3.37243
710,3.22581
711,1.66178
712,1.71065
713,2.88368
714,3.66569
715,2.44379
716,1.41740
717,2.59042
718,3.61681
719,2.19941
720,1.41740
721,2.83480
722,3.61681
723,2.93255
724,1.75953
725,1.56403
726,2.88368
727,3.56794
728,1.85728
729,1.61290
730,3.22581
731,2.83480
732,1.46628
733,1.85728
734,3.47019
735,3.42131
736,1.71065
737,2.24829
738,3.61681
739,3.27468
740,1.75953
741,1.66178
742,3.61681
743,3.22581
744,1.61290
745,1.75953
746,3.17693
747,3.61681
748,2.49267
749,1.46628
750,2.54154
751,3.81232
752,2.59042
753,1.41740
754,2.63930
755,3.71457
756,2.83480
757,1.66178
758,1.56403
759,3.07918
760,3.61681
761,2.59042
762,1.66178
763,1.75953
764,3.42131
765,3.42131
766,1.41740
767,2.59042
768,3.71457
769,2.54154
770,1.46628
771,2.63930
772,3.81232
773,2.98143
774,1.61290
775,1.80841
776,3.17693
777,3.61681
778,2.44379
779,1.41740
780,3.03030
781,3.56794
782,1.80841
783,1.80841
784,3.47019
785,3.22581
786,1.56403
787,2.34604
788,3.76344
789,3.42131
790,1.71065
791,1.75953
792,3.22581
793,3.61681
794,2.19941
795,1.56403
796,2.59042
797,3.86119
798,2.59042
799,1.71065
800,1.71065
801,3.17693
802,3.81232
803,2.83480
804,1.51515
805,2.44379
806,3.76344
807,2.88368
808,1.46628
809,2.05279
810,3.61681
811,3.27468
812,1.56403
813,2.15054
814,3.66569
815,3.12805
816,1.56403
817,2.15054
818,3.76344
819,3.32356
820,1.66178
821,2.10166
822,3.56794
823,3.27468
824,2.05279
825,1.56403
826,2.54154
827,3.91007
828,2.73705
829,1.46628
830,2.05279
831,3.66569
832,2.78592
833,1.56403
834,2.29717
835,3.81232
836,3.32356
837,1.66178
838,1.90616
839,3.76344
840,2.19941
841,1.51515
842,2.83480
843,3.86119
844,3.12805
845,1.66178
846,1.75953
847,3.27468
848,3.81232
849,2.19941
850,1.51515
851,2.54154
852,3.91007
853,2.19941
854,1.46628
855,2.34604
856,3.95894
857,2.19941
858,1.95503
859,3.71457
860,3.56794
861,1.95503
862,1.56403
863,2.83480
864,4.00782
865,2.78592
866,1.51515
867,2.68817
868,3.86119
869,2.98143
870,1.71065
871,1.85728
872,3.76344
873,3.47019
874,1.75953
875,1.85728
876,3.51906
877,3.51906
878,1.85728
879,1.80841
880,3.56794
881,3.86119
882,2.24829
883,1.51515
884,2.19941
885,3.66569
886,3.37243
887,1.71065
888,1.95503
889,3.71457
890,3.47019
891,1.75953
892,2.10166
893,3.56794
894,3.27468
895,1.90616
896,1.56403
897,3.12805
898,3.95894
899,2.19941
900,1.61290
901,3.22581
902,3.66569
903,1.85728
904,1.85728
905,3.51906
906,3.91007
907,2.49267
908,1.46628
909,2.78592
910,3.95894
911,2.93255
912,1.61290
913,2.15054
914,3.66569
915,3.81232
916,2.15054
917,1.61290
918,3.22581
919,3.91007
920,2.59042
921,1.51515
922,3.17693
923,4.00782
924,2.54154
925,1.56403
926,2.83480
927,4.00782
928,2.54154
929,1.56403
930,2.78592
931,4.00782
932,2.98143
933,1.56403
934,1.75953
935,2.93255
936,4.00782
937,2.98143
938,1.56403
939,2.29717
940,3.81232
941,3.37243
942,1.66178
943,2.29717
944,3.91007
945,3.66569
946,2.00391
947,1.85728
948,3.37243
949,3.91007
950,2.44379
951,1.56403
952,3.03030
953,4.10557
954,2.98143
955,1.66178
956,2.19941
957,3.66569
958,3.71457
959,2.05279
960,1.75953
961,3.51906
962,3.91007
963,2.34604
964,1.61290
965,3.17693
966,3.95894
967,2.15054
968,1.66178
969,2.98143
970,4.10557
971,2.68817
972,1.51515
973,2.83480
974,4.00782
975,2.73705
976,1.56403
977,2.39492
978,4.00782
979,3.56794
980,1.71065
981,2.00391
982,3.61681
983,3.81232
984,2.15054
985,1.71065
986,3.37243
987,4.10557
988,2.59042
989,1.56403
990,2.59042
991,4.00782
992,3.07918
993,1.61290
994,2.39492
995,4.05670
996,3.32356
997,1.75953
998,2.00391
999,3.61681
1000,4.05670
1001,3.27468
1002,1.75953
1003,2.19941
1004,4.05670
1005,3.17693
1006,1.61290
1007,2.34604
1008,3.95894
