Indice,Voltagem
650,0.87977
651,0.14663
652,0.68426
653,1.56403
654,1.17302
655,0.24438
656,0.53763
657,1.41740
658,1.46628
659,0.63539
660,0.19550
661,0.68426
662,1.51515
663,1.41740
664,0.53763
665,0.19550
666,0.58651
667,1.36852
668,1.46628
669,0.63539
670,0.19550
671,0.68426
672,1.46628
673,1.46628
674,0.58651
675,0.14663
676,0.87977
677,1.56403
678,1.27077
679,0.39101
680,0.29326
681,1.17302
682,1.61290
683,0.97752
684,0.29326
685,0.24438
686,0.97752
687,1.56403
688,1.22190
689,0.39101
690,0.29326
691,1.27077
692,1.46628
693,0.43988
694,0.29326
695,1.02639
696,1.56403
697,1.31965
698,0.53763
699,0.19550
700,0.43988
701,1.02639
702,1.56403
703,1.22190
704,0.48876
705,0.24438
706,1.07527
707,1.56403
708,0.92864
709,0.24438
710,0.48876
711,1.36852
712,1.41740
713,0.43988
714,0.29326
715,1.22190
716,1.56403
717,0.87977
718,0.19550
719,0.58651
720,1.31965
721,1.56403
722,0.87977
723,0.14663
724,0.83089
725,1.56403
726,1.27077
727,0.39101
728,0.24438
729,1.07527
730,1.56403
731,1.31965
732,0.53763
733,0.19550
734,0.73314
735,1.46628
736,1.22190
737,0.39101
738,0.24438
739,0.97752
740,1.51515
741,1.36852
742,0.53763
743,0.24438
744,0.92864
745,1.51515
746,1.46628
747,0.73314
748,0.19550
749,0.92864
750,1.56403
751,1.07527
752,0.29326
753,0.24438
754,0.78201
755,1.51515
756,1.27077
757,0.63539
758,0.24438
759,0.29326
760,0.92864
761,1.56403
762,0.92864
763,0.19550
764,0.58651
765,1.51515
766,1.36852
767,0.63539
768,0.19550
769,1.02639
770,1.56403
771,0.92864
772,0.19550
773,0.63539
774,1.36852
775,1.46628
776,0.58651
777,0.19550
778,0.83089
779,1.46628
780,1.31965
781,0.48876
782,0.19550
783,0.68426
784,1.46628
785,1.27077
786,0.48876
787,0.29326
788,0.97752
789,1.56403
790,1.22190
791,0.34213
792,0.34213
793,0.97752
794,1.51515
795,1.31965
796,0.53763
797,0.19550
798,0.63539
799,1.36852
800,1.46628
801,0.78201
802,0.24438
803,0.53763
804,1.41740
805,1.31965
806,0.58651
807,0.24438
808,0.92864
809,1.56403
810,1.12414
811,0.34213
812,0.29326
813,0.78201
814,1.46628
